Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AT5G12280	2.60423925312781	0.834230751232075	8.14536012588187	6.83158269024852e-08	4.80032543701462e-05	6.95164865607729
AT3G22830	2.50271544433011	1.7263873642575	8.10371209736409	7.41459491126045e-08	5.0419245396571e-05	7.63679249216703
AT5G66170	-1.34646711351682	5.95248357809343	-7.93138053229147	1.04308205611281e-07	6.69697042982503e-05	7.96072436354331
AT3G16060	0.538957388334993	6.33691221421919	7.92883406616127	1.04838721150012e-07	6.69697042982503e-05	7.9432813590011
AT1G50240	1.28162484866233	4.56941508106792	7.91126034391	1.08576795520815e-07	6.73176132229053e-05	7.93178941188259
AT3G45980	0.532696366416899	7.22428307096748	7.8949611070349	1.1216694810374e-07	6.75565504579099e-05	7.87337047609426
AT5G10100	1.69663342883177	4.13255592989409	7.84183067528952	1.24745405530454e-07	7.21490808494207e-05	7.77411959069254
AT4G11960	-1.00106043739634	4.24570277430481	-7.82962696463667	1.2783515610373e-07	7.21490808494207e-05	7.76806387848065
AT5G64180	-1.0998944427773	4.09764044889386	-7.81700016560816	1.31115354969228e-07	7.21490808494207e-05	7.73683482610994
AT4G13430	1.31641599468218	8.67152327271362	7.8080886636146	1.33482644835266e-07	7.21490808494207e-05	7.70496820000678
AT3G20810	2.41667210329988	1.40755796270656	7.71439320043862	1.61217277163825e-07	8.49615050653357e-05	6.51925711348074
AT5G54930	1.06118257387585	2.46705351789611	7.59099324527032	2.07096081966731e-07	0.000105937506383732	7.10004948937925
AT2G35060	-0.700255345363001	5.84716358226224	-7.581548555415	2.11121620711716e-07	0.000105937506383732	7.26167207009416
AT2G17265	0.737035379087988	5.91143068721257	7.57013027922742	2.16096431427916e-07	0.000105937506383732	7.23511858718627
AT1G69830	-1.74161963414937	3.49269194766423	-7.54605032012739	2.26988468997902e-07	0.000108748111965359	7.17933969048247
AT2G24580	-0.850311786639649	6.05996162586534	-7.48723209062025	2.56042059932567e-07	0.000119941480519523	7.06362237921848
AT3G48410	1.07264846932133	4.32195880850297	7.4520539268671	2.75227679433555e-07	0.000126126075705638	7.03133055198739
AT1G65060	-1.58736757205562	4.99197442095701	-7.43906714940024	2.82680124982769e-07	0.000126785043290144	6.99413322429818
AT1G13670	1.15122195860702	4.95068763376808	7.33266949633984	3.52150433227702e-07	0.000154652731925832	6.78143261404642
AT5G11150	0.849372513897587	4.15045406794109	7.31069701704634	3.68568899481858e-07	0.00015598605044327	6.74927769874011
AT5G49645	1.02898835557849	4.63370901849539	7.30410614166624	3.7364616890242e-07	0.00015598605044327	6.73251990649672
AT3G07650	1.35666684357602	3.75453431754415	7.29931071327386	3.77385605911136e-07	0.00015598605044327	6.7113591510074
AT3G45860	-1.79961901901314	0.692647386103313	-7.21544816786129	4.49401219630069e-07	0.000182180340573112	5.71159982454744
AT3G44326	-1.51932358359329	3.8559538775975	-7.19953822637066	4.64590296561516e-07	0.000184784216066354	6.52474792578164
AT4G36180	1.26195060235987	6.40346577830633	7.17545478984367	4.88596421811677e-07	0.000189738748016842	6.42408718716777
AT4G28100	0.818724241393767	4.57468056142754	7.16918928774342	4.95048915603716e-07	0.000189738748016842	6.46296213626174
AT4G21960	0.703518659623683	10.4674787857034	7.15173965834762	5.13486224882809e-07	0.00019130107491641	6.38238305357471
AT3G52920	0.563732498093045	5.80924762298394	7.14823370222172	5.17275202572836e-07	0.00019130107491641	6.37353863607308
AT3G27870	1.00606389681205	3.65865461553486	7.13843526714498	5.28018148243967e-07	0.000191591555815349	6.39265926213069
AT2G45660	1.90633059856249	3.04908610080569	7.13107562209458	5.36238225479392e-07	0.000191591555815349	6.26652469693934
AT4G31450	-0.966084544522449	5.94992347017106	-7.09602398685198	5.7723597372309e-07	0.000197925728592856	6.26589640421913
AT2G21660	1.4766680883977	8.48406083289528	7.07555513385944	6.02657589830798e-07	0.000197925728592856	6.21228734033375
AT5G48880	-1.47609878679373	5.0372602597246	-7.07470038212939	6.03743914041075e-07	0.000197925728592856	6.24549252086013
AT5G07000	-1.44003617394243	3.43191116562763	-7.07157710761429	6.07730538416245e-07	0.000197925728592856	6.25036733405017
AT3G48690	-1.07320541692176	6.6951634589778	-7.06995457019843	6.09812277574279e-07	0.000197925728592856	6.20118930434423
AT3G15810	-0.571391162910565	6.06143969490261	-7.06957347388057	6.1030229404818e-07	0.000197925728592856	6.20479777079221
AT3G17609	0.75991193916165	5.18515780748115	7.04496927779389	6.42812628660391e-07	0.000201163487158099	6.18173906690293
AT2G33620	1.56501460682765	4.31534175513694	7.04059025606559	6.48783221128719e-07	0.000201163487158099	6.20283077202958
AT5G27670	0.907600447292555	5.74101834466623	7.03421864276211	6.57572811685548e-07	0.000201163487158099	6.14387673694903
AT1G63410	1.26790489001457	2.52282774970751	7.03358231185366	6.58457334625657e-07	0.000201163487158099	6.04794168131712
AT1G15550	-1.18796096621967	5.54313361533237	-7.02426959733169	6.71543452075115e-07	0.000202230513853477	6.12494663544346
AT4G12400	-1.88573990612193	6.0905264053955	-7.00201370722304	7.03913284677953e-07	0.000208992845648046	6.07505603263237
AT4G09030	0.794849845273164	5.68238142630747	6.98409039186159	7.31147457152684e-07	0.000214063727733036	6.04025420521217
AT5G59590	-1.93572373513511	4.18811000786564	-6.97460646043949	7.45994759977794e-07	0.000215418760826464	6.06930255009979
AT2G34190	1.34229256532842	4.51993083668073	6.95673934167577	7.74815252243828e-07	0.000220717642125674	6.02615002147301
AT1G29160	0.824046822718964	4.26429655798165	6.93886704536864	8.04792178241387e-07	0.000226200254897713	5.99307685139302
AT1G21090	1.25270912750788	4.19503519752619	6.93161758900461	8.1728959406362e-07	0.000226690324248173	5.98149079537931
AT3G51740	1.67577149680007	5.59207925357199	6.88912788879866	8.94665187769296e-07	0.000244929118937361	5.85123143569771
AT4G20890	0.691527599384609	7.48539319434889	6.87917480740539	9.13856161543683e-07	0.000246975485709498	5.79594708998544
AT1G19880	0.592152024671534	5.99682963611456	6.84609754509663	9.80732952646538e-07	0.00026169431192138	5.73795083642125
AT5G19780	0.54879564754077	8.13474889132668	6.80765438314925	1.06482536161423e-06	0.000279187351375228	5.64559692582907
AT4G18510	1.96561284874177	3.03844749474618	6.79550935831774	1.09290672217804e-06	0.000279187351375228	5.63977426616685
AT3G13224	-0.620785904828266	4.64349560876308	-6.79323545617378	1.09824846613489e-06	0.000279187351375228	5.67961485964675
AT1G65590	-0.84263553442419	6.31877600633379	-6.79280313654586	1.09926708558557e-06	0.000279187351375228	5.62011727214603
AT5G10170	1.02502758624697	6.18148962194618	6.75656478051333	1.18820104548596e-06	0.00029818188141481	5.54476080017142
AT1G19600	0.998362358426159	6.45980929125162	6.73665888480488	1.24016933345051e-06	0.000307561994695727	5.49945794633396
AT4G12030	2.00936083758162	5.11095976248788	6.71260798665213	1.30609071401699e-06	0.00032014409594742	5.49611149277107
AT1G47970	0.673539581996799	6.2445914994238	6.70511119501788	1.3273670950024e-06	0.000321619521409777	5.43346965442983
AT1G28290	0.92352574452635	9.26564411555983	6.67918250388309	1.40374215658498e-06	0.000334054813618594	5.37744514152474
AT5G54470	2.20041289168283	2.29725769545124	6.67699685152702	1.41038322637832e-06	0.000334054813618594	5.24715535643658
AT5G25110	-1.72794898534587	4.39806719533011	-6.64996009284822	1.49525629411496e-06	0.000347683465646088	5.3951239202579
AT5G61230	-0.538265371090124	6.11125544260512	-6.64821531512582	1.50091059647979e-06	0.000347683465646088	5.31431986579551
AT1G60470	4.24124803738617	1.62698239720538	6.64281218900768	1.51856031412427e-06	0.000347948385018908	4.67985691434138
AT2G34420	-4.76353764111468	7.81301079079436	-6.60373647426118	1.65272206421009e-06	0.000373107174503847	5.2393802059881
AT3G19040	1.89129335922325	1.10891523386173	6.59740415332693	1.67558412081006e-06	0.000373107174503847	4.54499921021079
AT4G36880	-1.94465711097228	3.11320558988196	-6.59354626006476	1.68967161388493e-06	0.000373107174503847	5.27013448914764
AT3G10020	-2.06811624037386	5.99584513878812	-6.59096647573449	1.69915980798716e-06	0.000373107174503847	5.2147773073762
AT5G17300	1.78053307125746	5.73961902228641	6.58150406591875	1.73443280598053e-06	0.000376926222165667	5.20188644606058
AT5G15860	-0.942927888769575	5.39085057124541	-6.57020119725486	1.77755444305655e-06	0.000377908027909646	5.17268499678006
AT5G51590	1.20314301976966	4.31491548401055	6.56883247581401	1.7828505059666e-06	0.000377908027909646	5.22424216554222
AT2G41620	0.631896641098763	5.83310925665855	6.56628967165492	1.79273258021654e-06	0.000377908027909646	5.14801075210865
AT1G64200	-0.841042769112064	6.36794944115587	-6.52059519972922	1.9802313166013e-06	0.000411855931624548	5.03512537624243
AT3G19710	2.41381768170951	7.33973255427609	6.51639422880619	1.99845077711889e-06	0.000411855931624548	5.02495428075493
AT1G49230	1.88817313791947	1.5498200610947	6.51320686983998	2.01238903972146e-06	0.000411855931624548	4.82693265814976
AT1G75990	0.634454692472124	5.56896610109867	6.50701402212843	2.03975639025424e-06	0.000413442929870764	5.02718104429096
AT1G79930	0.683232251815605	7.94844272656394	6.48101128575633	2.1589046497545e-06	0.000433425809684046	4.94381566783104
AT1G75640	1.00146791604979	4.50046738064717	6.41871138856909	2.4743276486393e-06	0.000492064404087891	4.89078049028462
AT5G23575	0.923895616615541	6.70407930465922	6.40270987811049	2.56273208462745e-06	0.000504882171438754	4.7752840072574
AT5G55990	0.693316192572134	4.40196367049108	6.38527196891	2.6627709716656e-06	0.000512574955708848	4.82388986094658
AT1G59540	1.42430660808674	3.9878019564136	6.37993658954924	2.69417326499025e-06	0.000512574955708848	4.83289574330032
AT5G03680	2.22892687595929	1.78739818993138	6.37296959616621	2.73575169252166e-06	0.000512574955708848	4.59835780833488
AT4G30960	-0.680225626529482	8.23880875287894	-6.37159457451887	2.74403519730903e-06	0.000512574955708848	4.70705241563773
AT1G60940	-0.725529422651988	6.59565550527025	-6.37115757375719	2.74667319467008e-06	0.000512574955708848	4.70646364934937
AT1G64390	1.63657279612574	6.86522589041784	6.37099188047479	2.74767409843927e-06	0.000512574955708848	4.70621465241578
AT3G07365	-4.54266474303976	-0.367880975684722	-6.36379497500413	2.79151158023008e-06	0.000516184772905702	2.82863548881084
AT3G04610	0.493730266050223	5.92879855764696	6.35017313781365	2.87645944171021e-06	0.000527267522010879	4.67295515575945
AT5G15840	3.09832664664066	0.271925145505862	6.32786432055297	3.02135229706627e-06	0.000549052641570319	3.3663066251133
AT4G09760	-1.14062462397049	4.56653602332792	-6.3206710967488	3.06965091510176e-06	0.000551192739427061	4.67027123164954
AT3G05165	-1.23198808811374	7.13359850768567	-6.31586973788971	3.10232955043033e-06	0.000551192739427061	4.58396857506511
AT1G78570	-0.810382167003455	8.57542729402721	-6.31452119704048	3.1115719161205e-06	0.000551192739427061	4.58422263306579
AT5G38300	1.62679213504973	2.34879642203589	6.30832283101992	3.1544176896491e-06	0.000554126040815025	4.63405463747669
AT1G13740	0.89913481065574	3.95708538552077	6.29672722865488	3.23620374031807e-06	0.000563794833437231	4.65332908806324
AT5G05090	-1.18594578528238	2.66153126166732	-6.28307805662572	3.33526687757435e-06	0.000570234118032776	4.59404249019429
AT1G73600	2.36016393756558	5.81583854222349	6.28283889587035	3.33703011729617e-06	0.000570234118032776	4.56659593159939
AT5G45200	1.01488188939474	3.60098817039306	6.27417492891137	3.40155498501171e-06	0.000570234118032776	4.6161260166985
AT3G07410	1.04279905738427	4.10943463926132	6.2734190901286	3.40724442519498e-06	0.000570234118032776	4.59998155097566
AT3G50400	-1.9454399637199	5.00866993452845	-6.27204675515972	3.41759938477641e-06	0.000570234118032776	4.55800335959507
AT1G04680	0.935878590490991	6.55239493176833	6.26395552387516	3.47931128540982e-06	0.000570234118032776	4.47537179748306
AT3G49680	0.680543299614002	6.11049759271025	6.26034604002726	3.50720828600604e-06	0.000570234118032776	4.46987889089072
AT1G28170	-2.01301220511221	2.03461477396816	-6.25416436183701	3.55551917531379e-06	0.000570234118032776	4.34472132580543
AT1G61820	-1.29445406866446	6.61489893009414	-6.25290291744282	3.56546111357129e-06	0.000570234118032776	4.45282923856609
AT3G02020	2.25851330436594	6.75885921907195	6.25251228774934	3.56854559571975e-06	0.000570234118032776	4.45460672877136
AT1G07820	0.820234308223758	6.3342506545959	6.25223636545272	3.57072597629632e-06	0.000570234118032776	4.45232291098197
AT3G58990	2.07918317362657	5.98044795650966	6.24509467177327	3.6276384788997e-06	0.00057496706116696	4.45817033440158
AT5G05560	0.953265711840521	4.54352395736902	6.23263926450934	3.7291316548689e-06	0.000575478373068163	4.48811173491569
AT1G36370	-0.60349778887401	5.76076838666775	-6.23206266138976	3.73390001716014e-06	0.000575478373068163	4.41780871339201
AT5G55820	1.12333465192769	4.71763834855685	6.22819408975493	3.7660541921518e-06	0.000575478373068163	4.46947083132462
AT3G63430	1.56872519657613	3.70736497939476	6.2280732010162	3.76706353705164e-06	0.000575478373068163	4.51851644986907
AT1G80180	-1.01304176697548	6.85120646411346	-6.22803732131417	3.76736316334945e-06	0.000575478373068163	4.39336026008371
AT3G01970	-1.56479379021079	2.3750106849086	-6.21340058856639	3.89165339979425e-06	0.000590187436458006	4.38452182428031
AT4G13770	1.93919142627578	7.29343635432939	6.20641789175643	3.95242136726401e-06	0.00059512173158518	4.34588333338061
AT4G10500	-2.46427242257326	2.81915717867927	-6.1877028277383	4.12013450665102e-06	0.000615902799989266	4.40631621124096
AT2G34310	-0.568416400243157	5.1492126409872	-6.18457465282469	4.14887085381764e-06	0.000615902799989266	4.34564775325333
AT5G28919	0.732288426428004	5.49014332208468	6.16878025745903	4.29713110726773e-06	0.000633451214973453	4.29881352379932
AT2G44230	-1.30687340237061	5.20853431690868	-6.16258971020063	4.35671221812101e-06	0.000637774260819381	4.29455926454697
AT5G23920	-1.27417044398673	5.98480735875005	-6.15306181556419	4.45007256721846e-06	0.000646948480806657	4.2502184535937
AT1G75370	-0.601719938241772	5.83120012390398	-6.14601690595629	4.52041931247886e-06	0.000652674240459276	4.22903046371631
AT1G50010	0.587553352128431	8.7891261669151	6.1378673511164	4.60321951005642e-06	0.000660107940625778	4.1963865844185
AT1G01510	0.481007531334629	5.65790979723348	6.13182239583956	4.66563926647157e-06	0.000664538349575816	4.20863108179304
AT2G39220	2.29831172133884	3.36015637726759	6.11806251073659	4.81097657649908e-06	0.000680640176057722	4.28293185450508
AT5G55530	0.537297610899031	5.74327191144776	6.1044373356084	4.95946351863398e-06	0.000696122607514245	4.14094740149202
AT5G59870	1.0506469096137	6.41750826780587	6.10200534959029	4.98645700828515e-06	0.000696122607514245	4.11885160115738
AT5G13240	-0.69633523987808	4.89936556075579	-6.08383989868648	5.19290100770065e-06	0.000720173376594275	4.14703740952954
AT4G34750	1.0193364740281	3.73687164734448	6.07514268180538	5.29482038675271e-06	0.000726813771798694	4.18478379316079
AT1G71870	1.2348809715218	5.10035060834903	6.07008087878243	5.3550784760346e-06	0.000726813771798694	4.09051194103864
AT1G63100	1.80743758422559	4.508851221345	6.06803505588696	5.37963175780436e-06	0.000726813771798694	4.14376138763593
AT1G54120	-1.01300743345774	2.5964766407924	-6.0674959805499	5.38612072822362e-06	0.000726813771798694	4.14326527093647
AT3G12810	0.507272713294668	5.78763502072641	6.06525544299163	5.41317657364302e-06	0.000726813771798694	4.05070698792606
AT4G28040	-1.53078057617163	4.79768652417176	-6.0619007861735	5.45394649922405e-06	0.000727653115212931	4.10686067892183
AT2G36570	1.7063759311155	5.41381258160188	6.05487013064204	5.54041473919346e-06	0.000733054192798868	4.05444038939347
AT5G36160	-0.770094943733097	5.65689991991484	-6.05208622493783	5.57504006163027e-06	0.000733054192798868	4.02692499193079
AT3G09440	1.21675831037997	7.81557634834657	6.0470934963014	5.63769400789299e-06	0.000733054192798868	3.99159215858298
AT5G48070	2.05786365229449	4.14069029626187	6.0449053702876	5.66537964407221e-06	0.000733054192798868	4.09784955636571
AT2G04240	-0.799208882688999	4.70282561946742	-6.04467493986978	5.66830329346373e-06	0.000733054192798868	4.0676894926165
AT2G40480	1.29252744128659	5.34635734360515	6.03839772606039	5.74854414634797e-06	0.000736191204066415	4.0158307962034
AT4G35730	1.32252012542306	3.56672946967379	6.03732229948397	5.76240743220866e-06	0.000736191204066415	4.11015357142123
AT3G59765	1.41871856152726	3.12659502635305	6.02805115590563	5.88334995599338e-06	0.00074711456067675	4.09518877233042
AT1G17665	1.70276557304922	1.31974855365945	6.01418355436748	6.0691234481852e-06	0.00076437148484865	3.75590673416018
AT3G54820	1.8046993936151	2.38611899332052	6.01252317747039	6.09176515439152e-06	0.00076437148484865	4.01466941617113
AT2G13540	0.654098768721288	5.67163373075792	6.00697072223731	6.16811106206872e-06	0.000766151647064112	3.92673828184215
AT2G41460	0.700336831826219	3.45139716030599	6.00621033478099	6.17864231503316e-06	0.000766151647064112	4.04797921816393
AT3G02120	1.27823860351713	4.01450701460707	6.00159483743515	6.24296233783408e-06	0.000769600269482704	4.01457084505632
AT4G35720	2.816252906202	2.08550932464142	5.99269537963462	6.36892366768574e-06	0.000780563435551252	3.87978573938108
AT5G18700	1.02846661162389	4.900255347624	5.97707149865585	6.59638864028645e-06	0.000802098919309147	3.90568938072583
AT5G54160	-0.889190098064539	8.87755005858848	-5.97543161059217	6.62074060530321e-06	0.000802098919309147	3.83720958038668
AT2G43100	1.75084050095033	6.30154322068574	5.97126205340339	6.68307272235498e-06	0.000805023845641388	3.83719883763145
AT1G30820	1.39477953916741	6.80168812578879	5.96537089064732	6.77216682106473e-06	0.000808173763810411	3.81390427322506
AT1G76540	1.01741718178178	4.86038641176	5.96446992100457	6.78589925021075e-06	0.000808173763810411	3.87898124168062
AT4G34450	0.372583021330668	8.6764178912767	5.95522884176468	6.92840584362595e-06	0.000820157711097622	3.78997921693959
AT1G12970	-0.742310772883606	4.49633181857153	-5.95292949962538	6.96433730011738e-06	0.000820157711097622	3.87341143786474
AT4G33550	-2.22320070377712	4.27498193009093	-5.94849138606618	7.03423106681419e-06	0.000823786616046906	3.89912590380236
AT1G69440	0.855511756109747	2.98130572315702	5.94600219531224	7.07374585948126e-06	0.000823837363082127	3.91902314639881
AT5G63950	0.709443966345628	5.43896043850344	5.93120382504719	7.31339739346262e-06	0.000847068225572483	3.76948169214935
AT4G21820	1.41086944055288	3.39590541256019	5.91670346687506	7.55628278657841e-06	0.000860713486506822	3.85427071572472
AT3G19030	0.659214676581064	6.56305254192552	5.91505828115109	7.58435640229039e-06	0.000860713486506822	3.70001619239149
AT5G57110	0.737285289913396	7.72396643169921	5.91257810509648	7.62688014899482e-06	0.000860713486506822	3.69085286397822
AT1G07040	-0.581588442764704	4.95710231289095	-5.90987468598073	7.67350933150272e-06	0.000860713486506822	3.75354923749908
AT5G10390	1.12466255525904	4.27562313052175	5.90667202658647	7.72912700819343e-06	0.000860713486506822	3.79766385575655
AT5G45110	-0.92196348506909	5.06150820369502	-5.90633664497129	7.73497507261648e-06	0.000860713486506822	3.74562025683144
AT1G20693	0.646979925000248	7.29339705917343	5.90506706603432	7.75715379568612e-06	0.000860713486506822	3.67297328478629
AT3G18900	2.59392651306312	1.69054596001193	5.90502704432387	7.7578540055169e-06	0.000860713486506822	3.63778481197755
AT1G72730	0.950425720049029	5.7523995806663	5.89949911952029	7.85519291597988e-06	0.000861953713377114	3.69030444452333
AT3G58650	1.16639561381887	3.92788315168609	5.89847290826464	7.8734000425268e-06	0.000861953713377114	3.79305858247865
AT1G07400	-4.67812079005206	3.12973397959888	-5.89675363546563	7.90400029815283e-06	0.000861953713377114	3.72326141889819
AT5G54940	-0.969177311267367	7.4432364693815	-5.89515340329948	7.93259110033966e-06	0.000861953713377114	3.65111460631866
AT3G26450	-1.27589930668123	6.6020153723911	-5.88999436662232	8.02548799190102e-06	0.000867575830098838	3.64582904427782
AT3G06130	0.67324888515365	5.48786053245038	5.87410052345431	8.31873648218523e-06	0.000894688597165636	3.64710605340732
AT2G32560	-1.20107793070819	5.52232336535669	-5.87044225260378	8.38777053134207e-06	0.000895751358345975	3.63890459067914
AT3G19490	0.551760024011419	5.28143738498711	5.86693405313692	8.45452282755871e-06	0.000895751358345975	3.63439468719243
AT5G11330	-0.741120482253622	4.29486299156904	-5.86685167495762	8.45609678893971e-06	0.000895751358345975	3.70674639769046
AT3G08690	-0.624991256952316	5.12911102658719	-5.86246142161801	8.54041418443971e-06	0.000900159655039946	3.64006105899238
AT5G59540	-1.34347153561573	5.61379527515216	-5.85526612310409	8.68046731646514e-06	0.000910277879516619	3.60293948753887
AT4G27940	0.646144698236773	3.86141689884562	5.85311578663841	8.72277664432434e-06	0.000910277879516619	3.704358417442
AT1G52700	3.41336627933642	1.10591503416031	5.84410645953804	8.90234572591644e-06	0.000924440630060683	3.20120944996662
AT5G51600	1.31375097196856	4.34491637828096	5.83990276410853	8.98742006967336e-06	0.000925051803783588	3.63824833090787
AT5G22020	-0.951068038802875	6.34467105895133	-5.83948121258805	8.99599714305672e-06	0.000925051803783588	3.53362397837613
AT5G12030	-6.63932294135882	2.99340910293669	-5.82598532851568	9.27505773631661e-06	0.000949117558648321	3.13630873666643
AT4G26660	1.37717807565771	4.47288263715769	5.82259340685711	9.34657513013321e-06	0.000949947957782273	3.59449127400852
AT5G64310	1.24949167846917	5.26157524072953	5.81741629436711	9.45682085306715e-06	0.000949947957782273	3.54000724873065
AT1G53140	1.20791862574735	4.00464930838212	5.81735246712596	9.45818830488889e-06	0.000949947957782273	3.613342065309
AT2G29550	0.960047368999514	7.61298972781546	5.81710796647207	9.46342842192967e-06	0.000949947957782273	3.47655198126285
AT1G12160	0.70618807636616	4.95681683546944	5.79803898144226	9.88138895052078e-06	0.000982632087688831	3.51372906391804
AT4G14960	0.471067423250696	9.35650841390454	5.7979060505881	9.88436785184557e-06	0.000982632087688831	3.44384199769322
AT2G30550	-1.08049943581875	4.6572051867766	-5.79592492429201	9.92887261279512e-06	0.000982632087688831	3.52804309516312
AT5G42580	-2.3301526647706	3.75467221498419	-5.7926000670337	1.00040241229725e-05	0.000983251213903415	3.59074582052412
AT3G54450	3.19047166843345	-0.48895120826232	5.79152640001724	1.00284160810832e-05	0.000983251213903415	1.90447306364097
AT3G03890	-0.713655913726531	4.78291546465966	-5.7850216592155	1.01774980165709e-05	0.000993248417543125	3.4906534150348
AT1G48320	-0.758007587052459	4.45149094381501	-5.77882365999421	1.03216565146668e-05	0.00100046652776515	3.50005887664739
AT3G53830	-1.99198288768152	3.77638453900469	-5.77776955464622	1.03463806002278e-05	0.00100046652776515	3.55193121204014
AT1G02730	1.31186529358202	6.03715093174967	5.77143048569352	1.04963450518337e-05	0.00101033312188427	3.39103222748619
AT5G13980	0.491753268027097	7.17665886669217	5.75726091795149	1.08396382472607e-05	0.00103671002217985	3.34089203397519
AT3G60740	0.595553721403726	5.19595815885231	5.75346206388035	1.09336098462561e-05	0.00103671002217985	3.38467700946067
AT5G24300	-1.03371033600564	5.17529948242279	-5.7534389963503	1.09341829983322e-05	0.00103671002217985	3.39244532186582
AT3G07160	0.404301603897466	7.61291541848693	5.75211651406897	1.09670936881455e-05	0.00103671002217985	3.32973556903966
AT3G05840	-0.433874758909063	7.41838729376544	-5.7498654883025	1.10233445398897e-05	0.00103727819369183	3.32426812648706
AT1G67325	-0.37586740209101	5.04361613184468	-5.74459858694002	1.1156113273599e-05	0.00103727819369183	3.38566247073053
AT3G27820	-0.780825859220636	6.81824780144266	-5.74314717694123	1.11929868563534e-05	0.00103727819369183	3.31102312739406
AT5G25754	0.633322638432997	4.681743253798	5.74192314307735	1.12241806067076e-05	0.00103727819369183	3.40370398404307
AT3G11830	0.867246249615511	7.87891428498101	5.74046213850772	1.12615296687188e-05	0.00103727819369183	3.3044432776133
AT2G22400	1.03091969454949	6.18274579979924	5.74019608481937	1.1268344703768e-05	0.00103727819369183	3.31606272854519
AT1G73480	-1.34570886571787	3.86666764988211	-5.73207469828358	1.14784153748322e-05	0.00104582505485336	3.44171518644993
AT2G25060	1.40272480182697	4.35140073790121	5.7318140263242	1.14852238662653e-05	0.00104582505485336	3.40634283422102
AT4G10040	-0.788523961103958	5.51054736297458	-5.73086565986334	1.15100290666973e-05	0.00104582505485336	3.31719255032927
AT1G53560	-1.04256015930213	4.55276625090106	-5.71931251010986	1.18166397625041e-05	0.001066754352517	3.36687253951232
AT3G54360	-0.734172588525412	6.02283717751502	-5.71838623653376	1.18415805734809e-05	0.001066754352517	3.27175621607859
AT1G59700	-1.43082489206384	3.56087013011163	-5.71455794119975	1.19452326096682e-05	0.00107151278047577	3.41642341305799
AT5G17010	-0.858217814605995	5.5935367247884	-5.71227064620017	1.20076033143042e-05	0.00107166857686369	3.27278507622603
AT3G03680	1.15202021109778	4.83285674409847	5.7107721214123	1.20486457645491e-05	0.00107166857686369	3.32822094341034
AT1G15080	1.47695771887771	1.92025372631066	5.70014323937792	1.23438965909444e-05	0.00108288427330502	3.30276886778087
AT3G01850	-0.538356396461611	4.11043995575183	-5.69979743606773	1.235362549356e-05	0.00108288427330502	3.34873427846875
ENSRNA049493837	0.966758563141686	5.14171991319871	5.69890947247581	1.23786435220746e-05	0.00108288427330502	3.2879669454813
AT4G02830	-1.52486444832654	3.76740206552596	-5.69885345846816	1.23802234282026e-05	0.00108288427330502	3.37468381641068
AT1G34355	1.30842660788421	4.01178650228405	5.69204140746093	1.2573904146157e-05	0.00109120784681002	3.34184166742187
AT3G59710	-1.86157770484793	1.20853116344756	-5.69186662813698	1.2578913983626e-05	0.00109120784681002	3.09557598646922
AT5G66230	1.27637034109541	4.43954632654509	5.68710699963279	1.27161291166924e-05	0.00109842128412563	3.29674779362281
AT2G43800	1.08985135186914	5.01672134806452	5.68280641486062	1.28414242963095e-05	0.00109842128412563	3.24532162306214
AT4G12330	-1.99725105201407	4.46209196596212	-5.68207248306375	1.28629325501546e-05	0.00109842128412563	3.30496146321034
AT5G03870	1.39075041550325	3.49931791664114	5.6818146887254	1.28704960711115e-05	0.00109842128412563	3.34139524336083
AT4G15248	1.76896352208101	2.14527788056233	5.67411337811971	1.30985534909433e-05	0.00111337704673018	3.24355489322558
AT2G31360	1.03220818355349	6.44811450669175	5.66851575617578	1.32668998830371e-05	0.00111684142470628	3.1484402794947
AT1G28390	1.1846011356675	4.27132605200811	5.66802857525766	1.32816557336416e-05	0.00111684142470628	3.27650060815795
AT5G22480	0.687196148926508	5.0481866719502	5.66748121954066	1.32982541556582e-05	0.00111684142470628	3.20749648794722
AT1G03820	1.95176852325649	3.96250094837948	5.65465252378432	1.36934033870303e-05	0.00114093797802198	3.25363311172409
AT2G23380	0.688572162158659	5.487215790284	5.65465196990057	1.3693420703964e-05	0.00114093797802198	3.15153902843243
AT1G04050	0.833779317218434	3.08286425160504	5.64531982958741	1.3988381718359e-05	0.00115865144405782	3.27472488610917
AT5G04950	-1.83246798650462	7.17716383310685	-5.64445805157546	1.40159448877962e-05	0.00115865144405782	3.08988614751187
AT5G10400	1.00396997801947	5.64700539740746	5.63548712433884	1.43061841688067e-05	0.00117113569474985	3.10304325816666
AT1G21440	1.58855434835652	6.50267692423691	5.63426984976827	1.43460368519809e-05	0.00117113569474985	3.07364709037546
AT1G13430	-1.22154644685688	2.79624650155114	-5.63417441139056	1.43491662196154e-05	0.00117113569474985	3.24484301166737
AT5G49945	0.829465142247845	4.81183191934439	5.63295562069516	1.43891909364426e-05	0.00117113569474985	3.14804540911389
AT2G36200	1.05931642941233	5.01112613477186	5.62876276287162	1.45277551917019e-05	0.00117786569015799	3.11931808430614
AT1G03850	-1.47372411900469	6.16522652521403	-5.6191863421732	1.48493621115157e-05	0.00119932779046264	3.05133215669378
AT2G15128	1.42418498854295	1.41963807414411	5.60892798650062	1.52019359282413e-05	0.00122311759300506	3.07153132658535
